Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
"L3Harris Technologies, Inc.",LHX,LHX,0.08,Industrials,S&P 500,^GSPC,United States,NYQ,503,39641862144.0
Public Service Enterprise Group,PEG,PEG,0.08,Utilities,S&P 500,^GSPC,United States,NYQ,503,39755251712.0
Valero Energy Corporation,VLO,VLO,0.08,Energy,S&P 500,^GSPC,United States,NYQ,503,39624232960.0
Otis Worldwide Corporation,OTIS,OTIS,0.08,Industrials,S&P 500,^GSPC,United States,NYQ,503,39497256960.0
"D.R. Horton, Inc.",DHI,DHI,0.08,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,40196665344.0
Xcel Energy Inc.,XEL,XEL,0.08,Utilities,S&P 500,^GSPC,United States,NMS,503,39451684864.0
lululemon athletica inc.,LULU,LULU,0.07,Consumer Cyclical,S&P 500,^GSPC,Canada,NMS,503,37714067456.0
Corning Incorporated,GLW,GLW,0.08,Technology,S&P 500,^GSPC,United States,NYQ,503,39059316736.0
"United Rentals, Inc.",URI,URI,0.08,Industrials,S&P 500,^GSPC,United States,NYQ,503,38803517440.0
Cognizant Technology Solutions ,CTSH,CTSH,0.08,Technology,S&P 500,^GSPC,United States,NMS,503,38748217344.0
Ford Motor Company,F,F,0.07,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,37771677696.0
GE HealthCare Technologies Inc.,GEHC,GEHC,0.07,Healthcare,S&P 500,^GSPC,United States,NMS,503,37246918656.0
"Prudential Financial, Inc.",PRU,PRU,0.07,Financial Services,S&P 500,^GSPC,United States,NYQ,503,37184159744.0
"Quanta Services, Inc.",PWR,PWR,0.07,Industrials,S&P 500,^GSPC,United States,NYQ,503,37092474880.0
Fidelity National Information S,FIS,FIS,0.07,Technology,S&P 500,^GSPC,United States,NYQ,503,36946018304.0
"Consolidated Edison, Inc.",ED,ED,0.07,Utilities,S&P 500,^GSPC,United States,NYQ,503,36920737792.0
CBRE Group Inc,CBRE,CBRE,0.07,Real Estate,S&P 500,^GSPC,United States,NYQ,503,36541505536.0
The Kraft Heinz Company,KHC,KHC,0.07,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,36076748800.0
Pacific Gas & Electric Co.,PCG,PCG,0.07,Utilities,S&P 500,^GSPC,United States,NYQ,503,35974713344.0
"Take-Two Interactive Software, ",TTWO,TTWO,0.07,Communication Services,S&P 500,^GSPC,United States,NMS,503,35939880960.0
Electronic Arts Inc.,EA,EA,0.07,Communication Services,S&P 500,^GSPC,United States,NMS,503,35892310016.0
Entergy Corporation,ETR,ETR,0.07,Utilities,S&P 500,^GSPC,United States,NYQ,503,35655409664.0
Sysco Corporation,SYY,SYY,0.07,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,35547455488.0
The Hershey Company,HSY,HSY,0.07,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,34802548736.0
"Gartner, Inc.",IT,IT,0.07,Technology,S&P 500,^GSPC,United States,NYQ,503,34726436864.0
"Old Dominion Freight Line, Inc.",ODFL,ODFL,0.07,Industrials,S&P 500,^GSPC,United States,NMS,503,34640580608.0
Arch Capital Group Ltd.,ACGL,ACGL,0.07,Financial Services,S&P 500,^GSPC,Bermuda,NMS,503,33936027648.0
"Brown & Brown, Inc.",BRO,BRO,0.07,Financial Services,S&P 500,^GSPC,United States,NYQ,503,33699946496.0
"Agilent Technologies, Inc.",A,A,0.07,Healthcare,S&P 500,^GSPC,United States,NYQ,503,33451137024.0
VICI Properties Inc.,VICI,VICI,0.07,Real Estate,S&P 500,^GSPC,United States,NYQ,503,33327525888.0
"The Hartford Insurance Group, I",HIG,HIG,0.07,Financial Services,S&P 500,^GSPC,United States,NYQ,503,33247586304.0
"WEC Energy Group, Inc.",WEC,WEC,0.07,Utilities,S&P 500,^GSPC,United States,NYQ,503,33398913024.0
"IDEXX Laboratories, Inc.",IDXX,IDXX,0.07,Healthcare,S&P 500,^GSPC,United States,NMS,503,33042835456.0
"General Mills, Inc.",GIS,GIS,0.07,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,32991172608.0
"Constellation Brands, Inc.",STZ,STZ,0.07,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,32823482368.0
ResMed Inc.,RMD,RMD,0.06,Healthcare,S&P 500,^GSPC,United States,NYQ,503,32269619200.0
Ingersoll Rand Inc.,IR,IR,0.06,Industrials,S&P 500,^GSPC,United States,NYQ,503,32246640640.0
"IQVIA Holdings, Inc.",IQV,IQV,0.06,Healthcare,S&P 500,^GSPC,United States,NYQ,503,31988830208.0
"CoStar Group, Inc.",CSGP,CSGP,0.06,Real Estate,S&P 500,^GSPC,United States,NMS,503,31817801728.0
Willis Towers Watson Public Lim,WTW,WTW,0.06,Financial Services,S&P 500,^GSPC,United Kingdom,NMS,503,31811909632.0
"DuPont de Nemours, Inc.",DD,DD,0.06,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,31316051968.0
Extra Space Storage Inc,EXR,EXR,0.06,Real Estate,S&P 500,^GSPC,United States,NYQ,503,31985364992.0
Las Vegas Sands Corp.,LVS,LVS,0.06,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,30627696640.0
Lennar Corporation,LEN,LEN,0.06,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,30565824512.0
"Cardinal Health, Inc.",CAH,CAH,0.06,Healthcare,S&P 500,^GSPC,United States,NYQ,503,30502791168.0
Humana Inc.,HUM,HUM,0.06,Healthcare,S&P 500,^GSPC,United States,NYQ,503,30382049280.0
Westinghouse Air Brake Technolo,WAB,WAB,0.06,Industrials,S&P 500,^GSPC,United States,NYQ,503,30111959040.0
eBay Inc.,EBAY,EBAY,0.06,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,29940500480.0
Nucor Corporation,NUE,NUE,0.06,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,29868242944.0
"Ventas, Inc.",VTR,VTR,0.06,Real Estate,S&P 500,^GSPC,United States,NYQ,503,29008611328.0
Vulcan Materials Company (Holdi,VMC,VMC,0.06,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,29730033664.0
"AvalonBay Communities, Inc.",AVB,AVB,0.06,Real Estate,S&P 500,^GSPC,United States,NYQ,503,29569126400.0
Xylem Inc.,XYL,XYL,0.06,Industrials,S&P 500,^GSPC,United States,NYQ,503,29408565248.0
"Equifax, Inc.",EFX,EFX,0.06,Industrials,S&P 500,^GSPC,United States,NYQ,503,29360201728.0
EQT Corporation,EQT,EQT,0.06,Energy,S&P 500,^GSPC,United States,NYQ,503,29190969344.0
"Rockwell Automation, Inc.",ROK,ROK,0.06,Industrials,S&P 500,^GSPC,United States,NYQ,503,28866406400.0
Texas Pacific Land Corporation,TPL,TPL,0.06,Energy,S&P 500,^GSPC,United States,NYQ,503,28842246144.0
Centene Corporation,CNC,CNC,0.06,Healthcare,S&P 500,^GSPC,United States,NYQ,503,28750710784.0
"Raymond James Financial, Inc.",RJF,RJF,0.06,Financial Services,S&P 500,^GSPC,United States,NYQ,503,28648466432.0
Kellanova,K,K,0.06,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,28411277312.0
"Delta Air Lines, Inc.",DAL,DAL,0.06,Industrials,S&P 500,^GSPC,United States,NYQ,503,28370649088.0
"Martin Marietta Materials, Inc.",MLM,MLM,0.06,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,28356614144.0
M&T Bank Corporation,MTB,MTB,0.06,Financial Services,S&P 500,^GSPC,United States,NYQ,503,28006516736.0
Microchip Technology Incorporat,MCHP,MCHP,0.06,Technology,S&P 500,^GSPC,United States,NMS,503,27907428352.0
"ANSYS, Inc.",ANSS,ANSS,0.06,Technology,S&P 500,^GSPC,United States,NMS,503,27834705920.0
"American Water Works Company, I",AWK,AWK,0.06,Utilities,S&P 500,^GSPC,United States,NYQ,503,27787745280.0
DTE Energy Company,DTE,DTE,0.05,Utilities,S&P 500,^GSPC,United States,NYQ,503,27503087616.0
Tractor Supply Company,TSCO,TSCO,0.05,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,27459770368.0
"Monolithic Power Systems, Inc.",MPWR,MPWR,0.05,Technology,S&P 500,^GSPC,United States,NMS,503,27341539328.0
"Church & Dwight Company, Inc.",CHD,CHD,0.05,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,26997667840.0
"Live Nation Entertainment, Inc.",LYV,LYV,0.05,Communication Services,S&P 500,^GSPC,United States,NYQ,503,26760572928.0
"DexCom, Inc.",DXCM,DXCM,0.05,Healthcare,S&P 500,^GSPC,United States,NMS,503,26760067072.0
International Paper Company,IP,IP,0.05,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,26506229760.0
Ameren Corporation,AEE,AEE,0.05,Utilities,S&P 500,^GSPC,United States,NYQ,503,26439989248.0
"Broadridge Financial Solutions,",BR,BR,0.05,Technology,S&P 500,^GSPC,United States,NYQ,503,26395975680.0
HP Inc.,HPQ,HPQ,0.05,Technology,S&P 500,^GSPC,United States,NYQ,503,26310840320.0
Equity Residential,EQR,EQR,0.05,Real Estate,S&P 500,^GSPC,United States,NYQ,503,26722674688.0
Keysight Technologies Inc.,KEYS,KEYS,0.05,Technology,S&P 500,^GSPC,United States,NYQ,503,25603680256.0
Dow Inc.,DOW,DOW,0.05,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,25569828864.0
"PPG Industries, Inc.",PPG,PPG,0.05,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,25275936768.0
PPL Corporation,PPL,PPL,0.05,Utilities,S&P 500,^GSPC,United States,NYQ,503,25212741632.0
"Mettler-Toledo International, I",MTD,MTD,0.05,Healthcare,S&P 500,^GSPC,United States,NYQ,503,25141424128.0
Fifth Third Bancorp,FITB,FITB,0.05,Financial Services,S&P 500,^GSPC,United States,NMS,503,24909621248.0
Iron Mountain Incorporated (Del,IRM,IRM,0.05,Real Estate,S&P 500,^GSPC,United States,NYQ,503,24997357568.0
Carnival Corporation,CCL,CCL,0.05,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,25848139776.0
"Rollins, Inc.",ROL,ROL,0.05,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,24564733952.0
Fortive Corporation,FTV,FTV,0.05,Technology,S&P 500,^GSPC,United States,NYQ,503,24439625728.0
GoDaddy Inc.,GDDY,GDDY,0.05,Technology,S&P 500,^GSPC,United States,NYQ,503,24374013952.0
State Street Corporation,STT,STT,0.05,Financial Services,S&P 500,^GSPC,United States,NYQ,503,24366977024.0
Dover Corporation,DOV,DOV,0.05,Industrials,S&P 500,^GSPC,United States,NYQ,503,24301172736.0
"Warner Bros. Discovery, Inc. - ",WBD,WBD,0.05,Communication Services,S&P 500,^GSPC,United States,NMS,503,24277575680.0
"Tyler Technologies, Inc.",TYL,TYL,0.05,Technology,S&P 500,^GSPC,United States,NYQ,503,23804266496.0
Veralto Corp,VLTO,VLTO,0.05,Industrials,S&P 500,^GSPC,United States,NYQ,503,23698059264.0
LyondellBasell Industries NV,LYB,LYB,0.05,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,23485415424.0
W.R. Berkley Corporation,WRB,WRB,0.05,Financial Services,S&P 500,^GSPC,United States,NYQ,503,23462711296.0
Atmos Energy Corporation,ATO,ATO,0.05,Utilities,S&P 500,^GSPC,United States,NYQ,503,23337777152.0
"Estee Lauder Companies, Inc. (T",EL,EL,0.05,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,23331115008.0
"Super Micro Computer, Inc.",SMCI,SMCI,0.05,Technology,S&P 500,^GSPC,United States,NMS,503,23193239552.0
SBA Communications Corporation,SBAC,SBAC,0.05,Real Estate,S&P 500,^GSPC,United States,NMS,503,23089874944.0
"Corpay, Inc.",CPAY,CPAY,0.05,Technology,S&P 500,^GSPC,United States,NYQ,503,23071473664.0
"United Airlines Holdings, Inc.",UAL,UAL,0.05,Industrials,S&P 500,^GSPC,United States,NMS,503,22881067008.0
Global Payments Inc.,GPN,GPN,0.05,Industrials,S&P 500,^GSPC,United States,NYQ,503,22825242624.0
Archer-Daniels-Midland Company,ADM,ADM,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,22666156032.0
Smurfit WestRock plc,SW,SW,0.04,Consumer Cyclical,S&P 500,^GSPC,Ireland,NYQ,503,22668896256.0
FirstEnergy Corp.,FE,FE,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,22571921408.0
"CenterPoint Energy, Inc (Holdin",CNP,CNP,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,22590881792.0
Teledyne Technologies Incorpora,TDY,TDY,0.04,Technology,S&P 500,^GSPC,United States,NYQ,503,22527539200.0
"Cboe Global Markets, Inc.",CBOE,CBOE,0.04,Financial Services,S&P 500,^GSPC,United States,BTS,503,22524540928.0
Cincinnati Financial Corporatio,CINF,CINF,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,22224842752.0
Fox Corporation,FOXA,FOXA,0.04,Communication Services,S&P 500,^GSPC,United States,NMS,503,22219499520.0
Fox Corporation,FOX,FOX,0.04,Communication Services,S&P 500,^GSPC,United States,NMS,503,22190174208.0
"VeriSign, Inc.",VRSN,VRSN,0.04,Technology,S&P 500,^GSPC,United States,NMS,503,22094776320.0
Eversource Energy (D/B/A),ES,ES,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,22047447040.0
Devon Energy Corporation,DVN,DVN,0.04,Energy,S&P 500,^GSPC,United States,NYQ,503,21914640384.0
STERIS plc (Ireland),STE,STE,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,21855889408.0
CDW Corporation,CDW,CDW,0.04,Technology,S&P 500,^GSPC,United States,NMS,503,21662441472.0
Waters Corporation,WAT,WAT,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,21651707904.0
"McCormick & Company, Incorporat",MKC,MKC,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,21650092032.0
Edison International,EIX,EIX,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,21495889920.0
CMS Energy Corporation,CMS,CMS,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,21477384192.0
"Zimmer Biomet Holdings, Inc.",ZBH,ZBH,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,21413208064.0
"NVR, Inc.",NVR,NVR,0.04,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,20563300352.0
"Darden Restaurants, Inc.",DRI,DRI,0.04,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,21218836480.0
Halliburton Company,HAL,HAL,0.04,Energy,S&P 500,^GSPC,United States,NYQ,503,21129359360.0
Weyerhaeuser Company,WY,WY,0.04,Real Estate,S&P 500,^GSPC,United States,NYQ,503,21005484032.0
"Tyson Foods, Inc.",TSN,TSN,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,21371639808.0
Huntington Bancshares Incorpora,HBAN,HBAN,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,20859508736.0
"T. Rowe Price Group, Inc.",TROW,TROW,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,20491233280.0
Biogen Inc.,BIIB,BIIB,0.04,Healthcare,S&P 500,^GSPC,United States,NMS,503,20489572352.0
"PulteGroup, Inc.",PHM,PHM,0.04,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,20466479104.0
Coterra Energy Inc.,CTRA,CTRA,0.04,Energy,S&P 500,^GSPC,United States,NYQ,503,20418113536.0
International Flavors & Fragran,IFF,IFF,0.04,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,20244877312.0
"Expedia Group, Inc.",EXPE,EXPE,0.04,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,20244723712.0
Synchrony Financial,SYF,SYF,0.04,Financial Services,S&P 500,^GSPC,United States,NYQ,503,20176125952.0
Invitation Homes Inc.,INVH,INVH,0.04,Real Estate,S&P 500,^GSPC,United States,NYQ,503,20151373824.0
"Lennox International, Inc.",LII,LII,0.04,Industrials,S&P 500,^GSPC,United States,NYQ,503,19871619072.0
Labcorp Holdings Inc.,LH,LH,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,19723905024.0
Erie Indemnity Company,ERIE,ERIE,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,21871296512.0
Hewlett Packard Enterprise Comp,HPE,HPE,0.04,Technology,S&P 500,^GSPC,United States,NYQ,503,19401578496.0
Mid-America Apartment Communiti,MAA,MAA,0.04,Real Estate,S&P 500,^GSPC,United States,NYQ,503,19405080576.0
Regions Financial Corporation,RF,RF,0.04,Financial Services,S&P 500,^GSPC,United States,NYQ,503,18869891072.0
Northern Trust Corporation,NTRS,NTRS,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,18734858240.0
Quest Diagnostics Incorporated,DGX,DGX,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,18735306752.0
"NetApp, Inc.",NTAP,NTAP,0.04,Technology,S&P 500,^GSPC,United States,NMS,503,18586310656.0
"Essex Property Trust, Inc.",ESS,ESS,0.04,Real Estate,S&P 500,^GSPC,United States,NYQ,503,19911749632.0
"Steel Dynamics, Inc.",STLD,STLD,0.04,Basic Materials,S&P 500,^GSPC,United States,NMS,503,18507712512.0
PTC Inc.,PTC,PTC,0.04,Technology,S&P 500,^GSPC,United States,NMS,503,18445670400.0
Southwest Airlines Company,LUV,LUV,0.04,Industrials,S&P 500,^GSPC,United States,NYQ,503,18372491264.0
NiSource Inc,NI,NI,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,18172579840.0
Principal Financial Group Inc,PFG,PFG,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,18167488512.0
Seagate Technology Holdings PLC,STX,STX,0.04,Technology,S&P 500,^GSPC,Singapore,NMS,503,18126354432.0
Clorox Company (The),CLX,CLX,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,18102769664.0
Loews Corporation,L,L,0.04,Financial Services,S&P 500,^GSPC,United States,NYQ,503,17878943744.0
"NRG Energy, Inc.",NRG,NRG,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,18008432640.0
Hubbell Inc,HUBB,HUBB,0.04,Industrials,S&P 500,^GSPC,United States,NYQ,503,17806942208.0
Deckers Outdoor Corporation,DECK,DECK,0.04,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,17763629056.0
ON Semiconductor Corporation,ON,ON,0.04,Technology,S&P 500,^GSPC,United States,NMS,503,17762895872.0
Baxter International Inc.,BAX,BAX,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,17676642304.0
Dollar General Corporation,DG,DG,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,17583083520.0
"Citizens Financial Group, Inc.",CFG,CFG,0.03,Financial Services,S&P 500,^GSPC,United States,NYQ,503,17367334912.0
Molina Healthcare Inc,MOH,MOH,0.03,Healthcare,S&P 500,^GSPC,United States,NYQ,503,17264386048.0
Packaging Corporation of Americ,PKG,PKG,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,17244524544.0
Insulet Corporation,PODD,PODD,0.03,Healthcare,S&P 500,^GSPC,United States,NMS,503,17182218240.0
"Leidos Holdings, Inc.",LDOS,LDOS,0.03,Technology,S&P 500,^GSPC,United States,NYQ,503,17426847744.0
Snap-On Incorporated,SNA,SNA,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,16988084224.0
KeyCorp,KEY,KEY,0.03,Financial Services,S&P 500,^GSPC,United States,NYQ,503,16742567936.0
Alexandria Real Estate Equities,ARE,ARE,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,16729341952.0
Genuine Parts Company,GPC,GPC,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,16574734336.0
Non disponible,BF,BF.B,,Non disponible,S&P 500,^GSPC,Non disponible,YHD,503,
Trimble Inc.,TRMB,TRMB,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,16318131200.0
FactSet Research Systems Inc.,FDS,FDS,0.03,Financial Services,S&P 500,^GSPC,United States,NYQ,503,16257824768.0
Gen Digital Inc.,GEN,GEN,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,16227205120.0
Hormel Foods Corporation,HRL,HRL,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,16216935424.0
"West Pharmaceutical Services, I",WST,WST,0.03,Healthcare,S&P 500,^GSPC,United States,NYQ,503,16176528384.0
Expeditors International of Was,EXPD,EXPD,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,16079347712.0
Alliant Energy Corporation,LNT,LNT,0.03,Utilities,S&P 500,^GSPC,United States,NMS,503,15973943296.0
News Corporation,NWSA,NWSA,0.03,Communication Services,S&P 500,^GSPC,United States,NMS,503,15623569408.0
News Corporation,NWS,NWS,0.03,Communication Services,S&P 500,^GSPC,United States,NMS,503,15623585792.0
Omnicom Group Inc.,OMC,OMC,0.03,Communication Services,S&P 500,^GSPC,United States,NYQ,503,15617105920.0
"The Cooper Companies, Inc.",COO,COO,0.03,Healthcare,S&P 500,^GSPC,United States,NMS,503,15542658048.0
"Evergy, Inc.",EVRG,EVRG,0.03,Utilities,S&P 500,^GSPC,United States,NMS,503,15320899584.0
"Best Buy Co., Inc.",BBY,BBY,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,15029859328.0
"Everest Group, Ltd.",EG,EG,0.03,Financial Services,S&P 500,^GSPC,Bermuda,NYQ,503,15009332224.0
"J.B. Hunt Transport Services, I",JBHT,JBHT,0.03,Industrials,S&P 500,^GSPC,United States,NMS,503,14944194560.0
"F5, Inc.",FFIV,FFIV,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,14840855552.0
Domino's Pizza Inc,DPZ,DPZ,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,14701967360.0
Masco Corporation,MAS,MAS,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,14671343616.0
Western Digital Corporation,WDC,WDC,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,14619041792.0
Jacobs Solutions Inc.,J,J,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,14614597632.0
"Ulta Beauty, Inc.",ULTA,ULTA,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,14582760448.0
"Tapestry, Inc.",TPR,TPR,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,14431015936.0
Ball Corporation,BALL,BALL,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,14415489024.0
Jabil Inc.,JBL,JBL,0.03,Technology,S&P 500,^GSPC,United States,NYQ,503,14295412736.0
"Healthpeak Properties, Inc.",DOC,DOC,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,13992878080.0
Aptiv PLC,APTV,APTV,0.03,Consumer Cyclical,S&P 500,^GSPC,Switzerland,NYQ,503,14264656896.0
"First Solar, Inc.",FSLR,FSLR,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,14218903552.0
"Dollar Tree, Inc.",DLTR,DLTR,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,14192574464.0
"UDR, Inc.",UDR,UDR,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,16034243584.0
Zebra Technologies Corporation,ZBRA,ZBRA,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,13960756224.0
"Builders FirstSource, Inc.",BLDR,BLDR,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,13952659456.0
Amcor plc,AMCR,AMCR,0.03,Consumer Cyclical,S&P 500,^GSPC,Switzerland,NYQ,503,13918624768.0
Avery Dennison Corporation,AVY,AVY,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,13889330176.0
Pentair plc.,PNR,PNR,0.03,Industrials,S&P 500,^GSPC,United Kingdom,NYQ,503,13844627456.0
"Teradyne, Inc.",TER,TER,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,13799483392.0
Kimco Realty Corporation (HC),KIM,KIM,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,13677971456.0
"Hologic, Inc.",HOLX,HOLX,0.03,Healthcare,S&P 500,^GSPC,United States,NMS,503,13701387264.0
IDEX Corporation,IEX,IEX,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,13506981888.0
Ralph Lauren Corporation,RL,RL,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,13383066624.0
"Revvity, Inc.",RVTY,RVTY,0.03,Healthcare,S&P 500,^GSPC,United States,NYQ,503,13254617088.0
"Moderna, Inc.",MRNA,MRNA,0.03,Healthcare,S&P 500,^GSPC,United States,NMS,503,13261168640.0
Incyte Corporation,INCY,INCY,0.03,Healthcare,S&P 500,^GSPC,United States,NMS,503,13103509504.0
Textron Inc.,TXT,TXT,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,13074894848.0
"CF Industries Holdings, Inc.",CF,CF,0.03,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,13023832064.0
Regency Centers Corporation,REG,REG,0.03,Real Estate,S&P 500,^GSPC,United States,NMS,503,12843500544.0
"Jack Henry & Associates, Inc.",JKHY,JKHY,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,12780424192.0
Solventum Corporation,SOLV,SOLV,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,12507177984.0
Camden Property Trust,CPT,CPT,0.02,Real Estate,S&P 500,^GSPC,United States,NYQ,503,12463880192.0
"ConAgra Brands, Inc.",CAG,CAG,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,12319629312.0
"Stanley Black & Decker, Inc.",SWK,SWK,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,12270317568.0
Pool Corporation,POOL,POOL,0.02,Industrials,S&P 500,^GSPC,United States,NMS,503,12069983232.0
Molson Coors Beverage Company,TAP,TAP,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,11917937664.0
The J.M. Smucker Company,SJM,SJM,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,11893164032.0
"Juniper Networks, Inc.",JNPR,JNPR,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,11848237056.0
"Akamai Technologies, Inc.",AKAM,AKAM,0.02,Technology,S&P 500,^GSPC,United States,NMS,503,11824014336.0
"Align Technology, Inc.",ALGN,ALGN,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,11813150720.0
"Paycom Software, Inc.",PAYC,PAYC,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,11355142144.0
Nordson Corporation,NDSN,NDSN,0.02,Industrials,S&P 500,^GSPC,United States,NMS,503,11495595008.0
The Campbell's Company,CPB,CPB,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,11471062016.0
"C.H. Robinson Worldwide, Inc.",CHRW,CHRW,0.02,Industrials,S&P 500,^GSPC,United States,NMS,503,11433761792.0
DaVita Inc.,DVA,DVA,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,11289600000.0
Pinnacle West Capital Corporati,PNW,PNW,0.02,Utilities,S&P 500,^GSPC,United States,NYQ,503,10935669760.0
"Skyworks Solutions, Inc.",SWKS,SWKS,0.02,Technology,S&P 500,^GSPC,United States,NMS,503,10800187392.0
Allegion plc,ALLE,ALLE,0.02,Industrials,S&P 500,^GSPC,Ireland,NYQ,503,10785436672.0
Viatris Inc.,VTRS,VTRS,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,10719335424.0
