Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
Otis Worldwide Corporation,OTIS,OTIS,0.08,Industrials,S&P 500,^GSPC,United States,NYQ,503,36463886336.0
Occidental Petroleum Corporatio,OXY,OXY,0.08,Energy,S&P 500,^GSPC,United States,NYQ,503,36416589824.0
Fidelity National Information S,FIS,FIS,0.08,Technology,S&P 500,^GSPC,United States,NYQ,503,36389838848.0
"Quanta Services, Inc.",PWR,PWR,0.08,Industrials,S&P 500,^GSPC,United States,NYQ,503,36338147328.0
"Diamondback Energy, Inc.",FANG,FANG,0.08,Energy,S&P 500,^GSPC,United States,NMS,503,36044087296.0
"Targa Resources, Inc.",TRGP,TRGP,0.08,Energy,S&P 500,^GSPC,United States,NYQ,503,35962445824.0
"AMETEK, Inc.",AME,AME,0.07,Industrials,S&P 500,^GSPC,United States,NYQ,503,35380441088.0
Baker Hughes Company,BKR,BKR,0.07,Energy,S&P 500,^GSPC,United States,NMS,503,35365396480.0
Pacific Gas & Electric Co.,PCG,PCG,0.07,Utilities,S&P 500,^GSPC,United States,NYQ,503,35272765440.0
CBRE Group Inc,CBRE,CBRE,0.07,Real Estate,S&P 500,^GSPC,United States,NYQ,503,35149332480.0
Electronic Arts Inc.,EA,EA,0.07,Communication Services,S&P 500,^GSPC,United States,NMS,503,35084394496.0
Vistra Corp.,VST,VST,0.07,Utilities,S&P 500,^GSPC,United States,NYQ,503,34930720768.0
"Take-Two Interactive Software, ",TTWO,TTWO,0.07,Communication Services,S&P 500,^GSPC,United States,NMS,503,34863255552.0
Garmin Ltd.,GRMN,GRMN,0.07,Technology,S&P 500,^GSPC,Switzerland,NYQ,503,34798186496.0
Entergy Corporation,ETR,ETR,0.07,Utilities,S&P 500,^GSPC,United States,NYQ,503,34177447936.0
The Kraft Heinz Company,KHC,KHC,0.07,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,34047705088.0
Sysco Corporation,SYY,SYY,0.07,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,33981917184.0
Corning Incorporated,GLW,GLW,0.07,Technology,S&P 500,^GSPC,United States,NYQ,503,33936939008.0
"Prudential Financial, Inc.",PRU,PRU,0.07,Financial Services,S&P 500,^GSPC,United States,NYQ,503,33947019264.0
Valero Energy Corporation,VLO,VLO,0.07,Energy,S&P 500,^GSPC,United States,NYQ,503,33543553024.0
Cognizant Technology Solutions ,CTSH,CTSH,0.07,Technology,S&P 500,^GSPC,United States,NMS,503,33327224832.0
lululemon athletica inc.,LULU,LULU,0.07,Consumer Cyclical,S&P 500,^GSPC,Canada,NMS,503,31968804864.0
The Hershey Company,HSY,HSY,0.07,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,32936747008.0
"WEC Energy Group, Inc.",WEC,WEC,0.07,Utilities,S&P 500,^GSPC,United States,NYQ,503,32795183104.0
VICI Properties Inc.,VICI,VICI,0.07,Real Estate,S&P 500,^GSPC,United States,NYQ,503,31447392256.0
"Brown & Brown, Inc.",BRO,BRO,0.07,Financial Services,S&P 500,^GSPC,United States,NYQ,503,32294375424.0
"Old Dominion Freight Line, Inc.",ODFL,ODFL,0.07,Industrials,S&P 500,^GSPC,United States,NMS,503,32181438464.0
"General Mills, Inc.",GIS,GIS,0.07,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,32105848832.0
"CoStar Group, Inc.",CSGP,CSGP,0.07,Real Estate,S&P 500,^GSPC,United States,NMS,503,31948548096.0
Arch Capital Group Ltd.,ACGL,ACGL,0.07,Financial Services,S&P 500,^GSPC,Bermuda,NMS,503,31932102656.0
"The Hartford Insurance Group, I",HIG,HIG,0.07,Financial Services,S&P 500,^GSPC,United States,NYQ,503,31344056320.0
ResMed Inc.,RMD,RMD,0.07,Healthcare,S&P 500,^GSPC,United States,NYQ,503,31282673664.0
"Constellation Brands, Inc.",STZ,STZ,0.07,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,31196678144.0
Humana Inc.,HUM,HUM,0.06,Healthcare,S&P 500,^GSPC,United States,NYQ,503,30741714944.0
"IDEXX Laboratories, Inc.",IDXX,IDXX,0.06,Healthcare,S&P 500,^GSPC,United States,NMS,503,30712969216.0
Centene Corporation,CNC,CNC,0.06,Healthcare,S&P 500,^GSPC,United States,NYQ,503,30433280000.0
"Cardinal Health, Inc.",CAH,CAH,0.06,Healthcare,S&P 500,^GSPC,United States,NYQ,503,30360266752.0
Vulcan Materials Company (Holdi,VMC,VMC,0.06,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,30189041664.0
Willis Towers Watson Public Lim,WTW,WTW,0.06,Financial Services,S&P 500,^GSPC,United Kingdom,NMS,503,29914615808.0
"Agilent Technologies, Inc.",A,A,0.06,Healthcare,S&P 500,^GSPC,United States,NYQ,503,29533818880.0
"Ventas, Inc.",VTR,VTR,0.06,Real Estate,S&P 500,^GSPC,United States,NYQ,503,28082704384.0
"Gartner, Inc.",IT,IT,0.06,Technology,S&P 500,^GSPC,United States,NYQ,503,29388339200.0
Extra Space Storage Inc,EXR,EXR,0.06,Real Estate,S&P 500,^GSPC,United States,NYQ,503,29332629504.0
eBay Inc.,EBAY,EBAY,0.06,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,28514539520.0
EQT Corporation,EQT,EQT,0.06,Energy,S&P 500,^GSPC,United States,NYQ,503,28264935424.0
Kellanova,K,K,0.06,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,28183433216.0
Lennar Corporation,LEN,LEN,0.06,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,28133664768.0
"Martin Marietta Materials, Inc.",MLM,MLM,0.06,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,28037111808.0
GE HealthCare Technologies Inc.,GEHC,GEHC,0.06,Healthcare,S&P 500,^GSPC,United States,NMS,503,27890604032.0
"American Water Works Company, I",AWK,AWK,0.06,Utilities,S&P 500,^GSPC,United States,NYQ,503,27761766400.0
Westinghouse Air Brake Technolo,WAB,WAB,0.06,Industrials,S&P 500,^GSPC,United States,NYQ,503,27595876352.0
"Live Nation Entertainment, Inc.",LYV,LYV,0.06,Communication Services,S&P 500,^GSPC,United States,NYQ,503,27555602432.0
Ingersoll Rand Inc.,IR,IR,0.06,Industrials,S&P 500,^GSPC,United States,NYQ,503,27385460736.0
"AvalonBay Communities, Inc.",AVB,AVB,0.06,Real Estate,S&P 500,^GSPC,United States,NYQ,503,26880688128.0
"IQVIA Holdings, Inc.",IQV,IQV,0.06,Healthcare,S&P 500,^GSPC,United States,NYQ,503,26977957888.0
DTE Energy Company,DTE,DTE,0.06,Utilities,S&P 500,^GSPC,United States,NYQ,503,26551926784.0
Texas Pacific Land Corporation,TPL,TPL,0.06,Energy,S&P 500,^GSPC,United States,NYQ,503,26522390528.0
Tractor Supply Company,TSCO,TSCO,0.06,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,26235199488.0
"Equifax, Inc.",EFX,EFX,0.06,Industrials,S&P 500,^GSPC,United States,NYQ,503,26044303360.0
M&T Bank Corporation,MTB,MTB,0.05,Financial Services,S&P 500,^GSPC,United States,NYQ,503,25900316672.0
"Broadridge Financial Solutions,",BR,BR,0.05,Technology,S&P 500,^GSPC,United States,NYQ,503,25772265472.0
"Rockwell Automation, Inc.",ROK,ROK,0.05,Industrials,S&P 500,^GSPC,United States,NYQ,503,25737674752.0
"Raymond James Financial, Inc.",RJF,RJF,0.05,Financial Services,S&P 500,^GSPC,United States,NYQ,503,25601456128.0
Ameren Corporation,AEE,AEE,0.05,Utilities,S&P 500,^GSPC,United States,NYQ,503,25486706688.0
"Church & Dwight Company, Inc.",CHD,CHD,0.05,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,25238581248.0
Xylem Inc.,XYL,XYL,0.05,Industrials,S&P 500,^GSPC,United States,NYQ,503,25232857088.0
"ANSYS, Inc.",ANSS,ANSS,0.05,Technology,S&P 500,^GSPC,United States,NMS,503,24909764608.0
PPL Corporation,PPL,PPL,0.05,Utilities,S&P 500,^GSPC,United States,NYQ,503,24773023744.0
"Rollins, Inc.",ROL,ROL,0.05,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,24714622976.0
International Paper Company,IP,IP,0.05,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,24672925696.0
W.R. Berkley Corporation,WRB,WRB,0.05,Financial Services,S&P 500,^GSPC,United States,NYQ,503,24376645632.0
Nucor Corporation,NUE,NUE,0.05,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,24199784448.0
Equity Residential,EQR,EQR,0.05,Real Estate,S&P 500,^GSPC,United States,NYQ,503,24468389888.0
"DuPont de Nemours, Inc.",DD,DD,0.05,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,24180813824.0
"TKO Group Holdings, Inc.",TKO,TKO,0.02,Communication Services,S&P 500,^GSPC,United States,NYQ,503,11513764864.0
"Delta Air Lines, Inc.",DAL,DAL,0.05,Industrials,S&P 500,^GSPC,United States,NYQ,503,24087922688.0
"DexCom, Inc.",DXCM,DXCM,0.05,Healthcare,S&P 500,^GSPC,United States,NMS,503,24165556224.0
SBA Communications Corporation,SBAC,SBAC,0.05,Real Estate,S&P 500,^GSPC,United States,NMS,503,23075883008.0
"Monolithic Power Systems, Inc.",MPWR,MPWR,0.05,Technology,S&P 500,^GSPC,United States,NMS,503,23388284928.0
Expand Energy Corporation,EXE,EXE,0.05,Energy,S&P 500,^GSPC,United States,NMS,503,23283961856.0
"CenterPoint Energy, Inc (Holdin",CNP,CNP,0.05,Utilities,S&P 500,^GSPC,United States,NYQ,503,23171807232.0
"Tyler Technologies, Inc.",TYL,TYL,0.05,Technology,S&P 500,^GSPC,United States,NYQ,503,23063324672.0
Atmos Energy Corporation,ATO,ATO,0.05,Utilities,S&P 500,^GSPC,United States,NYQ,503,23025082368.0
GoDaddy Inc.,GDDY,GDDY,0.05,Technology,S&P 500,^GSPC,United States,NYQ,503,22967521280.0
Fifth Third Bancorp,FITB,FITB,0.05,Financial Services,S&P 500,^GSPC,United States,NMS,503,22643296256.0
Las Vegas Sands Corp.,LVS,LVS,0.05,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,22682757120.0
Iron Mountain Incorporated (Del,IRM,IRM,0.05,Real Estate,S&P 500,^GSPC,United States,NYQ,503,22773739520.0
Keysight Technologies Inc.,KEYS,KEYS,0.05,Technology,S&P 500,^GSPC,United States,NYQ,503,22446422016.0
FirstEnergy Corp.,FE,FE,0.05,Utilities,S&P 500,^GSPC,United States,NYQ,503,22340546560.0
"VeriSign, Inc.",VRSN,VRSN,0.05,Technology,S&P 500,^GSPC,United States,NMS,503,22182754304.0
"Darden Restaurants, Inc.",DRI,DRI,0.05,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,22115573760.0
Non disponible,HPQ,HPQ,,Non disponible,S&P 500,^GSPC,Non disponible,Non disponible,503,
Non disponible,STT,STT,,Non disponible,S&P 500,^GSPC,Non disponible,Non disponible,503,
"PPG Industries, Inc.",PPG,PPG,0.05,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,22000687104.0
Fortive Corporation,FTV,FTV,0.05,Technology,S&P 500,^GSPC,United States,NYQ,503,21999747072.0
"Cboe Global Markets, Inc.",CBOE,CBOE,0.05,Financial Services,S&P 500,^GSPC,United States,BTS,503,21703657472.0
Veralto Corp,VLTO,VLTO,0.05,Industrials,S&P 500,^GSPC,United States,NYQ,503,21607809024.0
"Mettler-Toledo International, I",MTD,MTD,0.05,Healthcare,S&P 500,^GSPC,United States,NYQ,503,21511038976.0
Carnival Corporation,CCL,CCL,0.05,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,22260350976.0
CMS Energy Corporation,CMS,CMS,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,21219219456.0
Fox Corporation,FOXA,FOXA,0.04,Communication Services,S&P 500,^GSPC,United States,NMS,503,21092790272.0
Fox Corporation,FOX,FOX,0.04,Communication Services,S&P 500,^GSPC,United States,NMS,503,21040824320.0
"NVR, Inc.",NVR,NVR,0.04,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,20921741312.0
STERIS plc (Ireland),STE,STE,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,20903839744.0
"Zimmer Biomet Holdings, Inc.",ZBH,ZBH,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,20869765120.0
Dover Corporation,DOV,DOV,0.04,Industrials,S&P 500,^GSPC,United States,NYQ,503,20760780800.0
Edison International,EIX,EIX,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,20644986880.0
Archer-Daniels-Midland Company,ADM,ADM,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,20637104128.0
Teledyne Technologies Incorpora,TDY,TDY,0.04,Technology,S&P 500,^GSPC,United States,NYQ,503,20510228480.0
Smurfit WestRock plc,SW,SW,0.04,Consumer Cyclical,S&P 500,^GSPC,Ireland,NYQ,503,20571074560.0
Microchip Technology Incorporat,MCHP,MCHP,0.04,Technology,S&P 500,^GSPC,United States,NMS,503,20485525504.0
Eversource Energy (D/B/A),ES,ES,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,20395075584.0
"Tyson Foods, Inc.",TSN,TSN,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,20741175296.0
Global Payments Inc.,GPN,GPN,0.04,Industrials,S&P 500,^GSPC,United States,NYQ,503,20292145152.0
"Corpay, Inc.",CPAY,CPAY,0.04,Technology,S&P 500,^GSPC,United States,NYQ,503,20252346368.0
Dollar General Corporation,DG,DG,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,20239523840.0
Invitation Homes Inc.,INVH,INVH,0.04,Real Estate,S&P 500,^GSPC,United States,NYQ,503,19269042176.0
"Warner Bros. Discovery, Inc. - ",WBD,WBD,0.04,Communication Services,S&P 500,^GSPC,United States,NMS,503,19859007488.0
"McCormick & Company, Incorporat",MKC,MKC,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,19829483520.0
Cincinnati Financial Corporatio,CINF,CINF,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,19821127680.0
"Super Micro Computer, Inc.",SMCI,SMCI,0.04,Technology,S&P 500,^GSPC,United States,NMS,503,19584874496.0
CDW Corporation,CDW,CDW,0.04,Technology,S&P 500,^GSPC,United States,NMS,503,19502821376.0
"PulteGroup, Inc.",PHM,PHM,0.04,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,19380381696.0
Dow Inc.,DOW,DOW,0.04,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,19422623744.0
Waters Corporation,WAT,WAT,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,19356069888.0
"United Airlines Holdings, Inc.",UAL,UAL,0.04,Industrials,S&P 500,^GSPC,United States,NMS,503,19237771264.0
Coterra Energy Inc.,CTRA,CTRA,0.04,Energy,S&P 500,^GSPC,United States,NYQ,503,19132964864.0
Weyerhaeuser Company,WY,WY,0.04,Real Estate,S&P 500,^GSPC,United States,NYQ,503,18494631936.0
"Estee Lauder Companies, Inc. (T",EL,EL,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,19046909952.0
Labcorp Holdings Inc.,LH,LH,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,18706950144.0
"Lennox International, Inc.",LII,LII,0.04,Industrials,S&P 500,^GSPC,United States,NYQ,503,18652657664.0
Molina Healthcare Inc,MOH,MOH,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,18618753024.0
Devon Energy Corporation,DVN,DVN,0.04,Energy,S&P 500,^GSPC,United States,NYQ,503,18555129856.0
Huntington Bancshares Incorpora,HBAN,HBAN,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,18566131712.0
LyondellBasell Industries NV,LYB,LYB,0.04,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,18307043328.0
Quest Diagnostics Incorporated,DGX,DGX,0.04,Healthcare,S&P 500,^GSPC,United States,NYQ,503,18234793984.0
"T. Rowe Price Group, Inc.",TROW,TROW,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,18148282368.0
International Flavors & Fragran,IFF,IFF,0.04,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,18083022848.0
"Expedia Group, Inc.",EXPE,EXPE,0.04,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,18016786432.0
Insulet Corporation,PODD,PODD,0.04,Healthcare,S&P 500,^GSPC,United States,NMS,503,17994033152.0
"Williams-Sonoma, Inc.",WSM,WSM,0.04,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,17919920128.0
Mid-America Apartment Communiti,MAA,MAA,0.04,Real Estate,S&P 500,^GSPC,United States,NYQ,503,18081583104.0
"NRG Energy, Inc.",NRG,NRG,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,17767909376.0
Erie Indemnity Company,ERIE,ERIE,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,19925065728.0
Hewlett Packard Enterprise Comp,HPE,HPE,0.04,Technology,S&P 500,^GSPC,United States,NYQ,503,17510021120.0
NiSource Inc,NI,NI,0.04,Utilities,S&P 500,^GSPC,United States,NYQ,503,17487681536.0
Biogen Inc.,BIIB,BIIB,0.04,Healthcare,S&P 500,^GSPC,United States,NMS,503,17446436864.0
"Essex Property Trust, Inc.",ESS,ESS,0.04,Real Estate,S&P 500,^GSPC,United States,NYQ,503,18102286336.0
Synchrony Financial,SYF,SYF,0.04,Financial Services,S&P 500,^GSPC,United States,NYQ,503,17419888640.0
Halliburton Company,HAL,HAL,0.04,Energy,S&P 500,^GSPC,United States,NYQ,503,17230999552.0
Clorox Company (The),CLX,CLX,0.04,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,17111090176.0
"Leidos Holdings, Inc.",LDOS,LDOS,0.04,Technology,S&P 500,^GSPC,United States,NYQ,503,17039639552.0
Loews Corporation,L,L,0.04,Financial Services,S&P 500,^GSPC,United States,NYQ,503,17014563840.0
Hubbell Inc,HUBB,HUBB,0.04,Industrials,S&P 500,^GSPC,United States,NYQ,503,16976875520.0
Regions Financial Corporation,RF,RF,0.04,Financial Services,S&P 500,^GSPC,United States,NYQ,503,16914086912.0
PTC Inc.,PTC,PTC,0.04,Technology,S&P 500,^GSPC,United States,NMS,503,16808059904.0
Northern Trust Corporation,NTRS,NTRS,0.04,Financial Services,S&P 500,^GSPC,United States,NMS,503,16670105600.0
"Steel Dynamics, Inc.",STLD,STLD,0.04,Basic Materials,S&P 500,^GSPC,United States,NMS,503,16644561920.0
Hormel Foods Corporation,HRL,HRL,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,16519388160.0
Snap-On Incorporated,SNA,SNA,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,16289879040.0
Packaging Corporation of Americ,PKG,PKG,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,16280582144.0
Principal Financial Group Inc,PFG,PFG,0.03,Financial Services,S&P 500,^GSPC,United States,NMS,503,16162162688.0
Deckers Outdoor Corporation,DECK,DECK,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,16107773952.0
"NetApp, Inc.",NTAP,NTAP,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,15905474560.0
"Dollar Tree, Inc.",DLTR,DLTR,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,15666646016.0
Camden Property Trust,CPT,CPT,0.02,Real Estate,S&P 500,^GSPC,United States,NYQ,503,11755731968.0
"Everest Group, Ltd.",EG,EG,0.03,Financial Services,S&P 500,^GSPC,Bermuda,NYQ,503,14015408128.0
"Ulta Beauty, Inc.",ULTA,ULTA,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,15537986560.0
Brown Forman Inc,BF-B,BF-B,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,15437920256.0
FactSet Research Systems Inc.,FDS,FDS,0.03,Financial Services,S&P 500,^GSPC,United States,NYQ,503,15424206848.0
Southwest Airlines Company,LUV,LUV,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,15385479168.0
Alliant Energy Corporation,LNT,LNT,0.03,Utilities,S&P 500,^GSPC,United States,NMS,503,15363573760.0
Genuine Parts Company,GPC,GPC,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,15313205248.0
"Citizens Financial Group, Inc.",CFG,CFG,0.03,Financial Services,S&P 500,^GSPC,United States,NYQ,503,15229749248.0
Domino's Pizza Inc,DPZ,DPZ,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,14973041664.0
"Evergy, Inc.",EVRG,EVRG,0.03,Utilities,S&P 500,^GSPC,United States,NMS,503,14803636224.0
KeyCorp,KEY,KEY,0.03,Financial Services,S&P 500,^GSPC,United States,NYQ,503,14803176448.0
ON Semiconductor Corporation,ON,ON,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,14805479424.0
Baxter International Inc.,BAX,BAX,0.03,Healthcare,S&P 500,^GSPC,United States,NYQ,503,14690143232.0
"The Cooper Companies, Inc.",COO,COO,0.03,Healthcare,S&P 500,^GSPC,United States,NMS,503,14658846720.0
Gen Digital Inc.,GEN,GEN,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,14612496384.0
"West Pharmaceutical Services, I",WST,WST,0.03,Healthcare,S&P 500,^GSPC,United States,NYQ,503,14564810752.0
Expeditors International of Was,EXPD,EXPD,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,14555404288.0
Seagate Technology Holdings PLC,STX,STX,0.03,Technology,S&P 500,^GSPC,Singapore,NMS,503,14535803904.0
News Corporation,NWS,NWS,0.03,Communication Services,S&P 500,^GSPC,United States,NMS,503,14363142144.0
News Corporation,NWSA,NWSA,0.03,Communication Services,S&P 500,^GSPC,United States,NMS,503,14219841536.0
Alexandria Real Estate Equities,ARE,ARE,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,13460273152.0
Omnicom Group Inc.,OMC,OMC,0.03,Communication Services,S&P 500,^GSPC,United States,NYQ,503,14065013760.0
"F5, Inc.",FFIV,FFIV,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,14037181440.0
"First Solar, Inc.",FSLR,FSLR,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,13923412992.0
Trimble Inc.,TRMB,TRMB,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,13769268224.0
"Hologic, Inc.",HOLX,HOLX,0.03,Healthcare,S&P 500,^GSPC,United States,NMS,503,13830048768.0
Jacobs Solutions Inc.,J,J,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,13609736192.0
"Builders FirstSource, Inc.",BLDR,BLDR,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,13510673408.0
"UDR, Inc.",UDR,UDR,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,14766236672.0
Ball Corporation,BALL,BALL,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,13319817216.0
Jabil Inc.,JBL,JBL,0.03,Technology,S&P 500,^GSPC,United States,NYQ,503,13284404224.0
"J.B. Hunt Transport Services, I",JBHT,JBHT,0.03,Industrials,S&P 500,^GSPC,United States,NMS,503,13208056832.0
"Healthpeak Properties, Inc.",DOC,DOC,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,12714446848.0
Avery Dennison Corporation,AVY,AVY,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,13130466304.0
Kimco Realty Corporation (HC),KIM,KIM,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,12992021504.0
"Tapestry, Inc.",TPR,TPR,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,13039876096.0
"Best Buy Co., Inc.",BBY,BBY,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,12942185472.0
Masco Corporation,MAS,MAS,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,12922483712.0
Amcor plc,AMCR,AMCR,0.03,Consumer Cyclical,S&P 500,^GSPC,Switzerland,NYQ,503,12892433408.0
Pentair plc.,PNR,PNR,0.03,Industrials,S&P 500,^GSPC,United Kingdom,NYQ,503,12790123520.0
Regency Centers Corporation,REG,REG,0.03,Real Estate,S&P 500,^GSPC,United States,NMS,503,12334358528.0
"ConAgra Brands, Inc.",CAG,CAG,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,12406637568.0
"Jack Henry & Associates, Inc.",JKHY,JKHY,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,12345954304.0
IDEX Corporation,IEX,IEX,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,12308399104.0
Molson Coors Beverage Company,TAP,TAP,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,12232557568.0
The J.M. Smucker Company,SJM,SJM,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,12028313600.0
"CF Industries Holdings, Inc.",CF,CF,0.03,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,11992283136.0
Ralph Lauren Corporation,RL,RL,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,11930990592.0
Aptiv PLC,APTV,APTV,0.03,Consumer Cyclical,S&P 500,^GSPC,Switzerland,NYQ,503,11926602752.0
DaVita Inc.,DVA,DVA,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,11728799744.0
"Teradyne, Inc.",TER,TER,0.02,Technology,S&P 500,^GSPC,United States,NMS,503,11719900160.0
Incyte Corporation,INCY,INCY,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,11667562496.0
"Revvity, Inc.",RVTY,RVTY,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,11553336320.0
Pool Corporation,POOL,POOL,0.02,Industrials,S&P 500,^GSPC,United States,NMS,503,11431631872.0
Zebra Technologies Corporation,ZBRA,ZBRA,0.02,Technology,S&P 500,^GSPC,United States,NMS,503,11430016000.0
"Juniper Networks, Inc.",JNPR,JNPR,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,11375107072.0
The Campbell's Company,CPB,CPB,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,11357753344.0
CarMax Inc,KMX,KMX,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,11344288768.0
Solventum Corporation,SOLV,SOLV,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,11300556800.0
"Paycom Software, Inc.",PAYC,PAYC,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,11118468096.0
"Align Technology, Inc.",ALGN,ALGN,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,11286192128.0
"Universal Health Services, Inc.",UHS,UHS,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,11193347072.0
Textron Inc.,TXT,TXT,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,11095226368.0
Western Digital Corporation,WDC,WDC,0.02,Technology,S&P 500,^GSPC,United States,NMS,503,10838196224.0
Pinnacle West Capital Corporati,PNW,PNW,0.02,Utilities,S&P 500,^GSPC,United States,NYQ,503,10673652736.0
"C.H. Robinson Worldwide, Inc.",CHRW,CHRW,0.02,Industrials,S&P 500,^GSPC,United States,NMS,503,10542301184.0
Allegion plc,ALLE,ALLE,0.02,Industrials,S&P 500,^GSPC,Ireland,NYQ,503,10422154240.0
"Akamai Technologies, Inc.",AKAM,AKAM,0.02,Technology,S&P 500,^GSPC,United States,NMS,503,10363937792.0
