Nom_Entreprise,Ticker,Ticker_Yahoo_Finance,Ponderation,Secteur_Activite,Nom_Indice,Ticker_Indice_Yahoo,Pays,Place_Boursiere,Nombres_Entreprises,Capitalisation_Boursiere
FactSet Research Systems Inc.,FDS,FDS,0.03,Financial Services,S&P 500,^GSPC,United States,NYQ,503,16257824768.0
Gen Digital Inc.,GEN,GEN,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,16227205120.0
Hormel Foods Corporation,HRL,HRL,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,16216935424.0
"West Pharmaceutical Services, I",WST,WST,0.03,Healthcare,S&P 500,^GSPC,United States,NYQ,503,16176528384.0
Expeditors International of Was,EXPD,EXPD,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,16079347712.0
Alliant Energy Corporation,LNT,LNT,0.03,Utilities,S&P 500,^GSPC,United States,NMS,503,15973943296.0
News Corporation,NWSA,NWSA,0.03,Communication Services,S&P 500,^GSPC,United States,NMS,503,15623569408.0
News Corporation,NWS,NWS,0.03,Communication Services,S&P 500,^GSPC,United States,NMS,503,15623585792.0
Omnicom Group Inc.,OMC,OMC,0.03,Communication Services,S&P 500,^GSPC,United States,NYQ,503,15617105920.0
"The Cooper Companies, Inc.",COO,COO,0.03,Healthcare,S&P 500,^GSPC,United States,NMS,503,15542658048.0
"Evergy, Inc.",EVRG,EVRG,0.03,Utilities,S&P 500,^GSPC,United States,NMS,503,15320899584.0
"Best Buy Co., Inc.",BBY,BBY,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,15029859328.0
"Everest Group, Ltd.",EG,EG,0.03,Financial Services,S&P 500,^GSPC,Bermuda,NYQ,503,15009332224.0
"J.B. Hunt Transport Services, I",JBHT,JBHT,0.03,Industrials,S&P 500,^GSPC,United States,NMS,503,14944194560.0
"F5, Inc.",FFIV,FFIV,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,14840855552.0
Domino's Pizza Inc,DPZ,DPZ,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,14701967360.0
Masco Corporation,MAS,MAS,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,14671343616.0
Western Digital Corporation,WDC,WDC,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,14619041792.0
Jacobs Solutions Inc.,J,J,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,14614597632.0
"Ulta Beauty, Inc.",ULTA,ULTA,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,14582760448.0
"Tapestry, Inc.",TPR,TPR,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,14431015936.0
Ball Corporation,BALL,BALL,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,14415489024.0
Jabil Inc.,JBL,JBL,0.03,Technology,S&P 500,^GSPC,United States,NYQ,503,14295412736.0
"Healthpeak Properties, Inc.",DOC,DOC,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,13992878080.0
Aptiv PLC,APTV,APTV,0.03,Consumer Cyclical,S&P 500,^GSPC,Switzerland,NYQ,503,14264656896.0
"First Solar, Inc.",FSLR,FSLR,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,14218903552.0
"Dollar Tree, Inc.",DLTR,DLTR,0.03,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,14192574464.0
"UDR, Inc.",UDR,UDR,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,16034243584.0
Zebra Technologies Corporation,ZBRA,ZBRA,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,13960756224.0
"Builders FirstSource, Inc.",BLDR,BLDR,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,13952659456.0
Amcor plc,AMCR,AMCR,0.03,Consumer Cyclical,S&P 500,^GSPC,Switzerland,NYQ,503,13918624768.0
Avery Dennison Corporation,AVY,AVY,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,13889330176.0
Pentair plc.,PNR,PNR,0.03,Industrials,S&P 500,^GSPC,United Kingdom,NYQ,503,13844627456.0
"Teradyne, Inc.",TER,TER,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,13799483392.0
Kimco Realty Corporation (HC),KIM,KIM,0.03,Real Estate,S&P 500,^GSPC,United States,NYQ,503,13677971456.0
"Hologic, Inc.",HOLX,HOLX,0.03,Healthcare,S&P 500,^GSPC,United States,NMS,503,13701387264.0
IDEX Corporation,IEX,IEX,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,13506981888.0
Ralph Lauren Corporation,RL,RL,0.03,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,13383066624.0
"Revvity, Inc.",RVTY,RVTY,0.03,Healthcare,S&P 500,^GSPC,United States,NYQ,503,13254617088.0
"Moderna, Inc.",MRNA,MRNA,0.03,Healthcare,S&P 500,^GSPC,United States,NMS,503,13261168640.0
Incyte Corporation,INCY,INCY,0.03,Healthcare,S&P 500,^GSPC,United States,NMS,503,13103509504.0
Textron Inc.,TXT,TXT,0.03,Industrials,S&P 500,^GSPC,United States,NYQ,503,13074894848.0
"CF Industries Holdings, Inc.",CF,CF,0.03,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,13023832064.0
Regency Centers Corporation,REG,REG,0.03,Real Estate,S&P 500,^GSPC,United States,NMS,503,12843500544.0
"Jack Henry & Associates, Inc.",JKHY,JKHY,0.03,Technology,S&P 500,^GSPC,United States,NMS,503,12780424192.0
Solventum Corporation,SOLV,SOLV,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,12507177984.0
Camden Property Trust,CPT,CPT,0.02,Real Estate,S&P 500,^GSPC,United States,NYQ,503,12463880192.0
"ConAgra Brands, Inc.",CAG,CAG,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,12319629312.0
"Stanley Black & Decker, Inc.",SWK,SWK,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,12270317568.0
Pool Corporation,POOL,POOL,0.02,Industrials,S&P 500,^GSPC,United States,NMS,503,12069983232.0
Molson Coors Beverage Company,TAP,TAP,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,11917937664.0
The J.M. Smucker Company,SJM,SJM,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,11893164032.0
"Juniper Networks, Inc.",JNPR,JNPR,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,11848237056.0
"Akamai Technologies, Inc.",AKAM,AKAM,0.02,Technology,S&P 500,^GSPC,United States,NMS,503,11824014336.0
"Align Technology, Inc.",ALGN,ALGN,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,11813150720.0
"Paycom Software, Inc.",PAYC,PAYC,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,11355142144.0
Nordson Corporation,NDSN,NDSN,0.02,Industrials,S&P 500,^GSPC,United States,NMS,503,11495595008.0
The Campbell's Company,CPB,CPB,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NMS,503,11471062016.0
"C.H. Robinson Worldwide, Inc.",CHRW,CHRW,0.02,Industrials,S&P 500,^GSPC,United States,NMS,503,11433761792.0
DaVita Inc.,DVA,DVA,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,11289600000.0
Pinnacle West Capital Corporati,PNW,PNW,0.02,Utilities,S&P 500,^GSPC,United States,NYQ,503,10935669760.0
"Skyworks Solutions, Inc.",SWKS,SWKS,0.02,Technology,S&P 500,^GSPC,United States,NMS,503,10800187392.0
Allegion plc,ALLE,ALLE,0.02,Industrials,S&P 500,^GSPC,Ireland,NYQ,503,10785436672.0
Viatris Inc.,VTRS,VTRS,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,10719335424.0
LKQ Corporation,LKQ,LKQ,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,10697918464.0
"Universal Health Services, Inc.",UHS,UHS,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,10659678208.0
CarMax Inc,KMX,KMX,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,10650649600.0
Eastman Chemical Company,EMN,EMN,0.02,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,10427311104.0
"Assurant, Inc.",AIZ,AIZ,0.02,Financial Services,S&P 500,^GSPC,United States,NYQ,503,10363579392.0
"EPAM Systems, Inc.",EPAM,EPAM,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,10248960000.0
Globe Life Inc.,GL,GL,0.02,Financial Services,S&P 500,^GSPC,United States,NYQ,503,10225311744.0
"Host Hotels & Resorts, Inc.",HST,HST,0.02,Real Estate,S&P 500,^GSPC,United States,NMS,503,10287493120.0
"BXP, Inc.",BXP,BXP,0.02,Real Estate,S&P 500,^GSPC,United States,NYQ,503,11288850432.0
"Franklin Resources, Inc.",BEN,BEN,0.02,Financial Services,S&P 500,^GSPC,United States,NYQ,503,9940530176.0
Bunge Limited,BG,BG,0.02,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,9858704384.0
"Walgreens Boots Alliance, Inc.",WBA,WBA,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,9736915968.0
"Interpublic Group of Companies,",IPG,IPG,0.02,Communication Services,S&P 500,^GSPC,United States,NYQ,503,9722412032.0
Bio-Techne Corp,TECH,TECH,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,9466309632.0
A.O. Smith Corporation,AOS,AOS,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,9393972224.0
"Wynn Resorts, Limited",WYNN,WYNN,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,8855755776.0
The AES Corporation,AES,AES,0.02,Utilities,S&P 500,^GSPC,United States,NYQ,503,8742144000.0
"Henry Schein, Inc.",HSIC,HSIC,0.02,Healthcare,S&P 500,^GSPC,United States,NMS,503,8668795904.0
MGM Resorts International,MGM,MGM,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,8612217856.0
Charles River Laboratories Inte,CRL,CRL,0.02,Healthcare,S&P 500,^GSPC,United States,NYQ,503,8537067008.0
Albemarle Corporation,ALB,ALB,0.02,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,8512285184.0
"Dayforce, Inc.",DAY,DAY,0.02,Technology,S&P 500,^GSPC,United States,NYQ,503,8292550144.0
"Hasbro, Inc.",HAS,HAS,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,8274188800.0
Paramount Global,PARA,PARA,0.02,Communication Services,S&P 500,^GSPC,United States,NMS,503,8257242112.0
Federal Realty Investment Trust,FRT,FRT,0.02,Real Estate,S&P 500,^GSPC,United States,NYQ,503,8171568128.0
Norwegian Cruise Line Holdings ,NCLH,NCLH,0.02,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,8152181248.0
"MarketAxess Holdings, Inc.",MKTX,MKTX,0.02,Financial Services,S&P 500,^GSPC,United States,NMS,503,7991334912.0
Mosaic Company (The),MOS,MOS,0.02,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,7942491136.0
"Enphase Energy, Inc.",ENPH,ENPH,0.02,Technology,S&P 500,^GSPC,United States,NGM,503,7684642304.0
"Huntington Ingalls Industries, ",HII,HII,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,7650344960.0
Generac Holdlings Inc.,GNRC,GNRC,0.02,Industrials,S&P 500,^GSPC,United States,NYQ,503,7615092224.0
"Match Group, Inc.",MTCH,MTCH,0.01,Communication Services,S&P 500,^GSPC,United States,NMS,503,7532903936.0
"Mohawk Industries, Inc.",MHK,MHK,0.01,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,6942172160.0
"Lamb Weston Holdings, Inc.",LW,LW,0.01,Consumer Defensive,S&P 500,^GSPC,United States,NYQ,503,6939484672.0
APA Corporation,APA,APA,0.01,Energy,S&P 500,^GSPC,United States,NMS,503,6931779072.0
Invesco Ltd,IVZ,IVZ,0.01,Financial Services,S&P 500,^GSPC,United States,NYQ,503,6691649536.0
Teleflex Incorporated,TFX,TFX,0.01,Healthcare,S&P 500,^GSPC,United States,NYQ,503,6318826496.0
BorgWarner Inc.,BWA,BWA,0.01,Consumer Cyclical,S&P 500,^GSPC,United States,NYQ,503,6075041792.0
Celanese Corporation,CE,CE,0.01,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,5804435968.0
"Caesars Entertainment, Inc.",CZR,CZR,0.01,Consumer Cyclical,S&P 500,^GSPC,United States,NMS,503,5645905920.0
FMC Corporation,FMC,FMC,0.01,Basic Materials,S&P 500,^GSPC,United States,NYQ,503,5041079808.0
TOYOTA MOTOR CORP,7203,7203.T,5.43,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,35881373138944.0
MITSUBISHI UFJ FINANCIAL GROUP ,8306,8306.T,3.5,Financial Services,Nikkei 225,^N225,Japan,JPX,225,23078969016320.0
SONY GROUP CORPORATION,6758,6758.T,3.21,Technology,Nikkei 225,^N225,Japan,JPX,225,21210268172288.0
HITACHI,6501,6501.T,2.53,Industrials,Nikkei 225,^N225,Japan,JPX,225,16695528783872.0
SUMITOMO MITSUI FINANCIAL GROUP,8316,8316.T,2.27,Financial Services,Nikkei 225,^N225,Japan,JPX,225,14984083931136.0
KEYENCE CORP,6861,6861.T,2.26,Technology,Nikkei 225,^N225,Japan,JPX,225,14891034345472.0
FAST RETAILING CO LTD,9983,9983.T,2.12,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,14007574462464.0
RECRUIT HOLDINGS CO LTD,6098,6098.T,1.91,Communication Services,Nikkei 225,^N225,Japan,JPX,225,12585294364672.0
NIPPON TEL & TEL CORP,9432,9432.T,1.85,Communication Services,Nikkei 225,^N225,Japan,JPX,225,12220446539776.0
NINTENDO CO LTD,7974,7974.T,1.81,Communication Services,Nikkei 225,^N225,Japan,JPX,225,11951026470912.0
SOFTBANK GROUP CORP,9984,9984.T,1.71,Communication Services,Nikkei 225,^N225,Japan,JPX,225,11285720727552.0
CHUGAI PHARMACEUTICAL CO,4519,4519.T,1.72,Healthcare,Nikkei 225,^N225,Japan,JPX,225,11322891698176.0
TOKIO MARINE HOLDINGS INC,8766,8766.T,1.63,Financial Services,Nikkei 225,^N225,Japan,JPX,225,10764378177536.0
MIZUHO FINANCIAL GROUP,8411,8411.T,1.6,Financial Services,Nikkei 225,^N225,Japan,JPX,225,10544708845568.0
SOFTBANK CORP.,9434,9434.T,1.51,Communication Services,Nikkei 225,^N225,Japan,JPX,225,9991366901760.0
MITSUBISHI CORP,8058,8058.T,1.55,Industrials,Nikkei 225,^N225,Japan,JPX,225,10260971520000.0
KDDI CORPORATION,9433,9433.T,1.43,Communication Services,Nikkei 225,^N225,Japan,JPX,225,9451740332032.0
TOKYO ELECTRON,8035,8035.T,1.49,Technology,Nikkei 225,^N225,Japan,JPX,225,9839472279552.0
ITOCHU CORP,8001,8001.T,1.47,Industrials,Nikkei 225,^N225,Japan,JPX,225,9689176735744.0
SHIN-ETSU CHEMICAL CO,4063,4063.T,1.31,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,8662802235392.0
MITSUBISHI HEAVY INDUSTRIES,7011,7011.T,1.3,Industrials,Nikkei 225,^N225,Japan,JPX,225,8582000017408.0
MITSUI & CO,8031,8031.T,1.2,Industrials,Nikkei 225,^N225,Japan,JPX,225,7941386665984.0
TAKEDA PHARMACEUTICAL CO LTD,4502,4502.T,1.06,Healthcare,Nikkei 225,^N225,Japan,JPX,225,7001673826304.0
JAPAN TOBACCO INC,2914,2914.T,1.05,Consumer Defensive,Nikkei 225,^N225,Japan,JPX,225,6942557208576.0
HONDA MOTOR CO,7267,7267.T,0.97,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,6393658605568.0
DAIICHI SANKYO COMPANY LIMITED,4568,4568.T,1.0,Healthcare,Nikkei 225,^N225,Japan,JPX,225,6580293074944.0
HOYA CORP,7741,7741.T,0.91,Healthcare,Nikkei 225,^N225,Japan,JPX,225,6006187229184.0
MITSUBISHI ELECTRIC CORP,6503,6503.T,0.9,Industrials,Nikkei 225,^N225,Japan,JPX,225,5927142424576.0
ADVANTEST CORP,6857,6857.T,0.92,Technology,Nikkei 225,^N225,Japan,JPX,225,6049018413056.0
SEVEN & I HOLDINGS CO LTD,3382,3382.T,0.85,Consumer Defensive,Nikkei 225,^N225,Japan,JPX,225,5625548374016.0
FUJITSU,6702,6702.T,0.81,Technology,Nikkei 225,^N225,Japan,JPX,225,5325356269568.0
DENSO CORP,6902,6902.T,0.84,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,5537309655040.0
MS&AD INS GP HLDGS,8725,8725.T,0.75,Financial Services,Nikkei 225,^N225,Japan,JPX,225,4966033391616.0
JAPAN POST HLDGS CO LTD,6178,6178.T,0.71,Financial Services,Nikkei 225,^N225,Japan,JPX,225,4667661615104.0
ORIENTAL LAND CO,4661,4661.T,0.78,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,5116614672384.0
DAIKIN INDUSTRIES,6367,6367.T,0.74,Industrials,Nikkei 225,^N225,Japan,JPX,225,4867749838848.0
CANON INC,7751,7751.T,0.68,Technology,Nikkei 225,^N225,Japan,JPX,225,4517548523520.0
MURATA MANUFACTURING CO,6981,6981.T,0.7,Technology,Nikkei 225,^N225,Japan,JPX,225,4648450654208.0
SOMPO HOLDINGS INC,8630,8630.T,0.65,Financial Services,Nikkei 225,^N225,Japan,JPX,225,4277830680576.0
PANASONIC HOLDINGS CORP,6752,6752.T,0.63,Technology,Nikkei 225,^N225,Japan,JPX,225,4187087175680.0
BRIDGESTONE CORP,5108,5108.T,0.62,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,4089101942784.0
DAI-ICHI LIFE HOLDINGS INC,8750,8750.T,0.63,Financial Services,Nikkei 225,^N225,Japan,JPX,225,4168764358656.0
SUMITOMO CORP,8053,8053.T,0.63,Industrials,Nikkei 225,^N225,Japan,JPX,225,4145391599616.0
OTSUKA HLDGS CO LTD,4578,4578.T,0.62,Healthcare,Nikkei 225,^N225,Japan,JPX,225,4091574484992.0
TERUMO CORP,4543,4543.T,0.62,Healthcare,Nikkei 225,^N225,Japan,JPX,225,4066354135040.0
KOMATSU,6301,6301.T,0.62,Industrials,Nikkei 225,^N225,Japan,JPX,225,4106642522112.0
RENESAS ELECTRONICS CORP,6723,6723.T,0.61,Technology,Nikkei 225,^N225,Japan,JPX,225,4057077645312.0
MARUBENI CORP,8002,8002.T,0.6,Industrials,Nikkei 225,^N225,Japan,JPX,225,3980999786496.0
FANUC CORPORATION,6954,6954.T,0.61,Industrials,Nikkei 225,^N225,Japan,JPX,225,4034504687616.0
NEC CORP,6701,6701.T,0.61,Technology,Nikkei 225,^N225,Japan,JPX,225,4047424978944.0
NTT DATA GROUP CORPORATION,9613,9613.T,0.59,Technology,Nikkei 225,^N225,Japan,JPX,225,3864160108544.0
SMC CORP,6273,6273.T,0.54,Industrials,Nikkei 225,^N225,Japan,JPX,225,3586085617664.0
LY CORPORATION,4689,4689.T,0.56,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,3720220770304.0
DISCO CORPORATION,6146,6146.T,0.59,Technology,Nikkei 225,^N225,Japan,JPX,225,3868808970240.0
FUJIFILM HOLDINGS CORPORATION,4901,4901.T,0.55,Industrials,Nikkei 225,^N225,Japan,JPX,225,3601176985600.0
NIPPON STEEL CORPORATION,5401,5401.T,0.54,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,3573538881536.0
MITSUI FUDOSAN,8801,8801.T,0.53,Real Estate,Nikkei 225,^N225,Japan,JPX,225,3479757127680.0
EAST JAPAN RAILWAY CO,9020,9020.T,0.52,Industrials,Nikkei 225,^N225,Japan,JPX,225,3429505433600.0
SUZUKI MOTOR CORP,7269,7269.T,0.52,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,3419648819200.0
ORIX CORPORATION,8591,8591.T,0.54,Financial Services,Nikkei 225,^N225,Japan,JPX,225,3535761047552.0
AEON CO LTD,8267,8267.T,0.51,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,3337025486848.0
BANDAI NAMCO HOLDINGS INC,7832,7832.T,0.49,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,3242124378112.0
DAIWA HOUSE INDUSTRY CO,1925,1925.T,0.46,Real Estate,Nikkei 225,^N225,Japan,JPX,225,3062648537088.0
NIDEC CORPORATION,6594,6594.T,0.47,Industrials,Nikkei 225,^N225,Japan,JPX,225,3084682788864.0
AJINOMOTO CO INC,2802,2802.T,0.46,Consumer Defensive,Nikkei 225,^N225,Japan,JPX,225,3024473554944.0
CENTRAL JAPAN RAILWAY CO,9022,9022.T,0.45,Industrials,Nikkei 225,^N225,Japan,JPX,225,2960840982528.0
KAO CORP,4452,4452.T,0.45,Consumer Defensive,Nikkei 225,^N225,Japan,JPX,225,3000573100032.0
TDK CORP,6762,6762.T,0.45,Technology,Nikkei 225,^N225,Japan,JPX,225,2977271644160.0
RESONA HOLDINGS,8308,8308.T,0.45,Financial Services,Nikkei 225,^N225,Japan,JPX,225,2971473018880.0
ASAHI GROUP HLDGS,2502,2502.T,0.43,Consumer Defensive,Nikkei 225,^N225,Japan,JPX,225,2867437764608.0
NOMURA RESEARCH INSTITUTE,4307,4307.T,0.43,Technology,Nikkei 225,^N225,Japan,JPX,225,2832434724864.0
SUMITOMO MITSUI TRUST GP INC,8309,8309.T,0.41,Financial Services,Nikkei 225,^N225,Japan,JPX,225,2720805683200.0
TOYOTA TSUSHO CORP,8015,8015.T,0.41,Industrials,Nikkei 225,^N225,Japan,JPX,225,2723628711936.0
MITSUBISHI ESTATE CO,8802,8802.T,0.42,Real Estate,Nikkei 225,^N225,Japan,JPX,225,2774174531584.0
NOMURA HOLDINGS INC.,8604,8604.T,0.42,Financial Services,Nikkei 225,^N225,Japan,JPX,225,2744672059392.0
ASTELLAS PHARMA,4503,4503.T,0.4,Healthcare,Nikkei 225,^N225,Japan,JPX,225,2627896082432.0
SUMITOMO REALTY & DEVELOPMENT C,8830,8830.T,0.39,Real Estate,Nikkei 225,^N225,Japan,JPX,225,2581625044992.0
NIPPON YUSEN KABUSHIKI KAISHA,9101,9101.T,0.35,Industrials,Nikkei 225,^N225,Japan,JPX,225,2285249757184.0
ENEOS HOLDINGS INC,5020,5020.T,0.34,Energy,Nikkei 225,^N225,Japan,JPX,225,2233292292096.0
INPEX CORPORATION,1605,1605.T,0.36,Energy,Nikkei 225,^N225,Japan,JPX,225,2377834823680.0
KYOCERA CORP,6971,6971.T,0.36,Industrials,Nikkei 225,^N225,Japan,JPX,225,2375856685056.0
SECOM CO,9735,9735.T,0.32,Industrials,Nikkei 225,^N225,Japan,JPX,225,2140115173376.0
KONAMI GROUP CORPORATION,9766,9766.T,0.35,Communication Services,Nikkei 225,^N225,Japan,JPX,225,2322769117184.0
OLYMPUS CORPORATION,7733,7733.T,0.34,Healthcare,Nikkei 225,^N225,Japan,JPX,225,2252700647424.0
SEKISUI HOUSE,1928,1928.T,0.33,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,2147786686464.0
KUBOTA CORP,6326,6326.T,0.32,Industrials,Nikkei 225,^N225,Japan,JPX,225,2145373913088.0
SUMITOMO ELECTRIC INDUSTRIES,5802,5802.T,0.31,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,2070533636096.0
NITTO DENKO CORP,6988,6988.T,0.31,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,2036072710144.0
SUBARU CORPORATION,7270,7270.T,0.31,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,2054571032576.0
MITSUI O.S.K. LINES LTD,9104,9104.T,0.29,Industrials,Nikkei 225,^N225,Japan,JPX,225,1928022196224.0
SHIONOGI & CO,4507,4507.T,0.29,Healthcare,Nikkei 225,^N225,Japan,JPX,225,1889798979584.0
KANSAI ELECTRIC POWER CO INC,9503,9503.T,0.31,Utilities,Nikkei 225,^N225,Japan,JPX,225,2060435587072.0
RAKUTEN GROUP INC,4755,4755.T,0.29,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,1935369437184.0
TOKYO GAS CO,9531,9531.T,0.27,Utilities,Nikkei 225,^N225,Japan,JPX,225,1773260636160.0
NITORI HOLDINGS CO LTD,9843,9843.T,0.26,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,1698005254144.0
JAPAN EXCHANGE GROUP,8697,8697.T,0.25,Financial Services,Nikkei 225,^N225,Japan,JPX,225,1671434731520.0
KIRIN HOLDINGS COMPANY LIMITED,2503,2503.T,0.25,Consumer Defensive,Nikkei 225,^N225,Japan,JPX,225,1651982729216.0
TORAY INDUSTRIES INC,3402,3402.T,0.25,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,1637632049152.0
NEXON CO LTD,3659,3659.T,0.25,Communication Services,Nikkei 225,^N225,Japan,JPX,225,1630602788864.0
IHI CORPORATION,7013,7013.T,0.25,Industrials,Nikkei 225,^N225,Japan,JPX,225,1630925488128.0
FUJIKURA,5803,5803.T,0.26,Industrials,Nikkei 225,^N225,Japan,JPX,225,1713890787328.0
IDEMITSU KOSAN CO.LTD,5019,5019.T,0.22,Energy,Nikkei 225,^N225,Japan,JPX,225,1442077736960.0
T&D HOLDINGS INC,8795,8795.T,0.24,Financial Services,Nikkei 225,^N225,Japan,JPX,225,1607920123904.0
KAWASAKI HEAVY INDUSTRIES,7012,7012.T,0.23,Industrials,Nikkei 225,^N225,Japan,JPX,225,1535488294912.0
NISSAN MOTOR CO,7201,7201.T,0.23,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,1507975102464.0
KAJIMA CORP,1812,1812.T,0.21,Industrials,Nikkei 225,^N225,Japan,JPX,225,1401404915712.0
ASAHI KASEI CORP,3407,3407.T,0.21,Basic Materials,Nikkei 225,^N225,Japan,JPX,225,1417562161152.0
WEST JAPAN RAILWAY CO,9021,9021.T,0.21,Industrials,Nikkei 225,^N225,Japan,JPX,225,1418029694976.0
OBAYASHI CORP,1802,1802.T,0.22,Industrials,Nikkei 225,^N225,Japan,JPX,225,1426125750272.0
KIKKOMAN CORP,2801,2801.T,0.21,Consumer Defensive,Nikkei 225,^N225,Japan,JPX,225,1376101072896.0
ISUZU MOTORS,7202,7202.T,0.21,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,1390009253888.0
DAIWA SECURITIES GROUP,8601,8601.T,0.22,Financial Services,Nikkei 225,^N225,Japan,JPX,225,1465095421952.0
KAWASAKI KISEN KAISHA,9107,9107.T,0.21,Industrials,Nikkei 225,^N225,Japan,JPX,225,1370702217216.0
OSAKA GAS CO,9532,9532.T,0.2,Utilities,Nikkei 225,^N225,Japan,JPX,225,1344060915712.0
ANA HOLDINGS INC,9202,9202.T,0.2,Industrials,Nikkei 225,^N225,Japan,JPX,225,1334304440320.0
ZOZO INC,3092,3092.T,0.2,Consumer Cyclical,Nikkei 225,^N225,Japan,JPX,225,1327681241088.0
TREND MICRO INC,4704,4704.T,0.2,Technology,Nikkei 225,^N225,Japan,JPX,225,1307718057984.0
LASERTEC CORP,6920,6920.T,0.2,Technology,Nikkei 225,^N225,Japan,JPX,225,1308662693888.0
TOPPAN HOLDINGS INC,7911,7911.T,0.19,Industrials,Nikkei 225,^N225,Japan,JPX,225,1246326554624.0
CHUBU ELECTRIC POWER CO INC,9502,9502.T,0.19,Utilities,Nikkei 225,^N225,Japan,JPX,225,1267650265088.0
TOHO CO LTD,9602,9602.T,0.18,Communication Services,Nikkei 225,^N225,Japan,JPX,225,1182153572352.0
TAISEI CORP,1801,1801.T,0.18,Industrials,Nikkei 225,^N225,Japan,JPX,225,1169283088384.0
